scenario_name,scenario_label,misspecification_name,misspecification_label,evaluation_seed,switching_classical_cumulative_loss,switching_classical_policy_volatility,misspecified_cumulative_loss,misspecified_mean_loss,misspecified_policy_volatility,misspecified_corner_share,misspecified_unstable
macro_core_strong_gap,"Инфляция, выпуск, ставка × сильный режимный разрыв",wrong_persistence,Normal-biased regime persistence,909,0.01573211443513926,0.002594604041379077,0.015453922133047216,0.00025756536888412026,0.0026123690787291467,0.16666666666666666,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",inflation_only_rule,Inflation-only simple rule,900,0.002705334541334808,0.0012986160123786923,0.000659519659062564,1.09919943177094e-05,0.0003741567390328717,0.0,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",inflation_only_rule,Inflation-only simple rule,901,0.012821854690590972,0.002855153088159903,0.0011735840885218152,1.955973480869692e-05,0.0006198671594255268,0.0,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",inflation_only_rule,Inflation-only simple rule,902,0.013113524035803112,0.0027450040570819434,0.0024999789630822363,4.1666316051370605e-05,0.0009256130685501307,0.0,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",inflation_only_rule,Inflation-only simple rule,903,0.0013949019555048682,0.001707883901410686,0.0008105629480658361,1.3509382467763935e-05,0.0006918195485866168,0.0,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",inflation_only_rule,Inflation-only simple rule,904,0.00183545414542529,0.0010354690935752183,0.0006420719335758236,1.0701198892930393e-05,0.000442014051146485,0.0,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",inflation_only_rule,Inflation-only simple rule,905,0.013929746078108577,0.0026262732706965677,0.0012666628118373565,2.111104686395594e-05,0.0007427945621398842,0.0,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",inflation_only_rule,Inflation-only simple rule,906,0.010994343636626904,0.0036318738129031995,0.0016183115145741648,2.697185857623608e-05,0.001089852741121342,0.0,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",inflation_only_rule,Inflation-only simple rule,907,0.0016134221003488445,0.0016372638386964275,0.0007003654031081153,1.167275671846859e-05,0.0006142392873442827,0.0,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",inflation_only_rule,Inflation-only simple rule,908,0.007080651477282573,0.004334996017165015,0.001077483782133119,1.7958063035551984e-05,0.0008587370903949924,0.0,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",inflation_only_rule,Inflation-only simple rule,909,0.011044336156284635,0.0031286996723414655,0.001188949570055551,1.9815826167592518e-05,0.000623035552398309,0.0,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",normal_only_filter,Single-regime normal-only filter,900,0.002705334541334808,0.0012986160123786923,0.0030273080792985064,5.045513465497511e-05,0.0014083612716684296,0.0,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",normal_only_filter,Single-regime normal-only filter,901,0.012821854690590972,0.002855153088159903,0.014202118019282648,0.00023670196698804413,0.0029649123783620237,0.23333333333333334,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",normal_only_filter,Single-regime normal-only filter,902,0.013113524035803112,0.0027450040570819434,0.014528973752951353,0.0002421495625491892,0.00286292560878526,0.23333333333333334,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",normal_only_filter,Single-regime normal-only filter,903,0.0013949019555048682,0.001707883901410686,0.00142264072616608,2.3710678769434666e-05,0.0017545855333913445,0.0,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",normal_only_filter,Single-regime normal-only filter,904,0.00183545414542529,0.0010354690935752183,0.0020505721325416726,3.4176202209027876e-05,0.0010782085269457622,0.0,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",normal_only_filter,Single-regime normal-only filter,905,0.013929746078108577,0.0026262732706965677,0.016969526837407736,0.00028282544729012893,0.002876578103451466,0.23333333333333334,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",normal_only_filter,Single-regime normal-only filter,906,0.010994343636626904,0.0036318738129031995,0.011762269152079955,0.0001960378192013326,0.0035775369109669304,0.23333333333333334,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",normal_only_filter,Single-regime normal-only filter,907,0.0016134221003488445,0.0016372638386964275,0.0017243782901305619,2.87396381688427e-05,0.0017185706094242444,0.0,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",normal_only_filter,Single-regime normal-only filter,908,0.007080651477282573,0.004334996017165015,0.006942052173991561,0.00011570086956652602,0.004447455628561078,0.06666666666666667,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",normal_only_filter,Single-regime normal-only filter,909,0.011044336156284635,0.0031286996723414655,0.012391228395473682,0.0002065204732578947,0.003304321922817585,0.13333333333333333,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",overstated_noise,Overstated measurement noise,900,0.002705334541334808,0.0012986160123786923,0.0024800789268876735,4.133464878146123e-05,0.0012100591016959027,0.0,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",overstated_noise,Overstated measurement noise,901,0.012821854690590972,0.002855153088159903,0.012316773664009387,0.00020527956106682313,0.002972091539076505,0.16666666666666666,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",overstated_noise,Overstated measurement noise,902,0.013113524035803112,0.0027450040570819434,0.012482612729212462,0.00020804354548687435,0.00279332545263956,0.13333333333333333,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",overstated_noise,Overstated measurement noise,903,0.0013949019555048682,0.001707883901410686,0.0012612927006345031,2.1021545010575052e-05,0.0015950382114476287,0.0,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",overstated_noise,Overstated measurement noise,904,0.00183545414542529,0.0010354690935752183,0.0016531588179799087,2.7552646966331812e-05,0.0008974884389590883,0.0,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",overstated_noise,Overstated measurement noise,905,0.013929746078108577,0.0026262732706965677,0.01282835561386098,0.000213805926897683,0.002662506501915536,0.1,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",overstated_noise,Overstated measurement noise,906,0.010994343636626904,0.0036318738129031995,0.010185352771882985,0.00016975587953138309,0.0034126398433775252,0.1,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",overstated_noise,Overstated measurement noise,907,0.0016134221003488445,0.0016372638386964275,0.0013470749543189043,2.2451249238648406e-05,0.0014358751084085901,0.0,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",overstated_noise,Overstated measurement noise,908,0.007080651477282573,0.004334996017165015,0.006136047871748468,0.00010226746452914113,0.00392829304326638,0.0,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",overstated_noise,Overstated measurement noise,909,0.011044336156284635,0.0031286996723414655,0.010259717959732073,0.00017099529932886788,0.0031051484610746098,0.06666666666666667,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",wrong_persistence,Normal-biased regime persistence,900,0.002705334541334808,0.0012986160123786923,0.0029732125148396915,4.955354191399486e-05,0.0013898071790825878,0.0,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",wrong_persistence,Normal-biased regime persistence,901,0.012821854690590972,0.002855153088159903,0.013982888578945547,0.00023304814298242578,0.002943585925915177,0.21666666666666667,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",wrong_persistence,Normal-biased regime persistence,902,0.013113524035803112,0.0027450040570819434,0.014413545114038414,0.00024022575190064025,0.002862410096994076,0.21666666666666667,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",wrong_persistence,Normal-biased regime persistence,903,0.0013949019555048682,0.001707883901410686,0.0014174747745569444,2.362457957594907e-05,0.0017473141684209203,0.0,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",wrong_persistence,Normal-biased regime persistence,904,0.00183545414542529,0.0010354690935752183,0.002017672144033874,3.362786906723123e-05,0.0010726259119270725,0.0,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",wrong_persistence,Normal-biased regime persistence,905,0.013929746078108577,0.0026262732706965677,0.016820035318331282,0.000280333921972188,0.0028651982544940858,0.23333333333333334,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",wrong_persistence,Normal-biased regime persistence,906,0.010994343636626904,0.0036318738129031995,0.011662036686372277,0.00019436727810620463,0.003580905960970236,0.21666666666666667,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",wrong_persistence,Normal-biased regime persistence,907,0.0016134221003488445,0.0016372638386964275,0.001705691887282097,2.8428198121368283e-05,0.0017046078291514544,0.0,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",wrong_persistence,Normal-biased regime persistence,908,0.007080651477282573,0.004334996017165015,0.006941974493691927,0.00011569957489486544,0.004429223072699156,0.06666666666666667,0
thin_information_moderate_gap,"Инфляция, ставка × умеренный режимный разрыв",wrong_persistence,Normal-biased regime persistence,909,0.011044336156284635,0.0031286996723414655,0.012210954138493098,0.0002035159023082183,0.003281423676063055,0.13333333333333333,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",inflation_only_rule,Inflation-only simple rule,900,0.0038115002271886175,0.0018562013371991315,0.000583391939174886,9.723198986248101e-06,0.0004069665568626446,0.0,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",inflation_only_rule,Inflation-only simple rule,901,0.015769205793621323,0.004256232474466593,0.0019376082208456139,3.22934703474269e-05,0.0009586998047679004,0.0,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",inflation_only_rule,Inflation-only simple rule,902,0.012033938446593206,0.002808491760268078,0.001926192258586524,3.21032043097754e-05,0.000956442479724966,0.0,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",inflation_only_rule,Inflation-only simple rule,903,0.0013941386365768206,0.0017118795055232026,0.0008106110722315361,1.3510184537192269e-05,0.0006923733655969548,0.0,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",inflation_only_rule,Inflation-only simple rule,904,0.0018761690714493707,0.0010407144846406545,0.0006422704952391689,1.0704508253986149e-05,0.00044233121135678756,0.0,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",inflation_only_rule,Inflation-only simple rule,905,0.012631062993062823,0.00321866540915203,0.0016180136266282133,2.6966893777136888e-05,0.0011723820448004583,0.0,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",inflation_only_rule,Inflation-only simple rule,906,0.012544520387387844,0.0035200922459461843,0.0016181787691595278,2.6969646152658796e-05,0.001093577447125606,0.0,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",inflation_only_rule,Inflation-only simple rule,907,0.003785672481001444,0.0027801990187662357,0.0009135275768222712,1.522545961370452e-05,0.0008475349785158795,0.0,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",inflation_only_rule,Inflation-only simple rule,908,0.008798980997289171,0.00448069735085164,0.0012451395290307863,2.075232548384644e-05,0.001188996995307627,0.0,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",inflation_only_rule,Inflation-only simple rule,909,0.013887977042187874,0.002584240746700027,0.0012698884027121694,2.1164806711869492e-05,0.0005982557851133733,0.0,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",normal_only_filter,Single-regime normal-only filter,900,0.0038115002271886175,0.0018562013371991315,0.0044490930329079866,7.415155054846644e-05,0.0019918352961302947,0.03333333333333333,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",normal_only_filter,Single-regime normal-only filter,901,0.015769205793621323,0.004256232474466593,0.01582296211507135,0.00026371603525118917,0.0043714231488717675,0.55,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",normal_only_filter,Single-regime normal-only filter,902,0.012033938446593206,0.002808491760268078,0.013033248172210377,0.00021722080287017294,0.00284899481235829,0.26666666666666666,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",normal_only_filter,Single-regime normal-only filter,903,0.0013941386365768206,0.0017118795055232026,0.00142264072616608,2.3710678769434666e-05,0.0017545855333913445,0.0,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",normal_only_filter,Single-regime normal-only filter,904,0.0018761690714493707,0.0010407144846406545,0.0020505721325416726,3.4176202209027876e-05,0.0010782085269457622,0.0,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",normal_only_filter,Single-regime normal-only filter,905,0.012631062993062823,0.00321866540915203,0.018269483204318347,0.0003044913867386391,0.002365248729782579,0.6166666666666667,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",normal_only_filter,Single-regime normal-only filter,906,0.012544520387387844,0.0035200922459461843,0.014193394399369825,0.00023655657332283042,0.0034463563830798077,0.35,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",normal_only_filter,Single-regime normal-only filter,907,0.003785672481001444,0.0027801990187662357,0.004509697636593182,7.516162727655303e-05,0.00302333322078142,0.0,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",normal_only_filter,Single-regime normal-only filter,908,0.008798980997289171,0.00448069735085164,0.011304176804293397,0.00018840294673822328,0.004932153951645093,0.3333333333333333,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",normal_only_filter,Single-regime normal-only filter,909,0.013887977042187874,0.002584240746700027,0.016513322062390378,0.00027522203437317297,0.002596897157624328,0.35,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",overstated_noise,Overstated measurement noise,900,0.0038115002271886175,0.0018562013371991315,0.0032555458410931195,5.4259097351551994e-05,0.0016657106718540957,0.0,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",overstated_noise,Overstated measurement noise,901,0.015769205793621323,0.004256232474466593,0.015763902194002765,0.0002627317032333794,0.004163610395245796,0.55,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",overstated_noise,Overstated measurement noise,902,0.012033938446593206,0.002808491760268078,0.012052495649733075,0.00020087492749555123,0.00295086518724746,0.18333333333333332,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",overstated_noise,Overstated measurement noise,903,0.0013941386365768206,0.0017118795055232026,0.0012595890283161686,2.0993150471936144e-05,0.0015962803609945707,0.0,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",overstated_noise,Overstated measurement noise,904,0.0018761690714493707,0.0010407144846406545,0.0016805788276805015,2.8009647128008358e-05,0.0008982898655186583,0.0,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",overstated_noise,Overstated measurement noise,905,0.012631062993062823,0.00321866540915203,0.01274291480359432,0.0002123819133932387,0.003104679955586851,0.23333333333333334,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",overstated_noise,Overstated measurement noise,906,0.012544520387387844,0.0035200922459461843,0.012544365056443324,0.00020907275094072207,0.003518479040641074,0.21666666666666667,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",overstated_noise,Overstated measurement noise,907,0.003785672481001444,0.0027801990187662357,0.0030339841456253863,5.056640242708977e-05,0.0024370319154112426,0.0,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",overstated_noise,Overstated measurement noise,908,0.008798980997289171,0.00448069735085164,0.007952122851733388,0.00013253538086222314,0.0035225443501555845,0.03333333333333333,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",overstated_noise,Overstated measurement noise,909,0.013887977042187874,0.002584240746700027,0.012972209045410693,0.00021620348409017822,0.002672399898179012,0.2,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",wrong_persistence,Normal-biased regime persistence,900,0.0038115002271886175,0.0018562013371991315,0.00422315425255054,7.038590420917567e-05,0.0019496218536421387,0.016666666666666666,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",wrong_persistence,Normal-biased regime persistence,901,0.015769205793621323,0.004256232474466593,0.015791771770825407,0.00026319619618042346,0.004351965148768021,0.55,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",wrong_persistence,Normal-biased regime persistence,902,0.012033938446593206,0.002808491760268078,0.012090140786899989,0.00020150234644833315,0.0027434337828543516,0.23333333333333334,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",wrong_persistence,Normal-biased regime persistence,903,0.0013941386365768206,0.0017118795055232026,0.001414680786445175,2.3578013107419582e-05,0.00174454803386485,0.0,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",wrong_persistence,Normal-biased regime persistence,904,0.0018761690714493707,0.0010407144846406545,0.002011660873557296,3.352768122595494e-05,0.0010705426180500851,0.0,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",wrong_persistence,Normal-biased regime persistence,905,0.012631062993062823,0.00321866540915203,0.01729180978337015,0.00028819682972283585,0.002337989613299944,0.43333333333333335,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",wrong_persistence,Normal-biased regime persistence,906,0.012544520387387844,0.0035200922459461843,0.013228751122265382,0.0002204791853710897,0.0035093575272666737,0.23333333333333334,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",wrong_persistence,Normal-biased regime persistence,907,0.003785672481001444,0.0027801990187662357,0.004329579457918076,7.215965763196794e-05,0.0029685997801639254,0.0,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",wrong_persistence,Normal-biased regime persistence,908,0.008798980997289171,0.00448069735085164,0.011155471150567498,0.00018592451917612496,0.0049603261387619665,0.26666666666666666,0
thin_information_strong_gap,"Инфляция, ставка × сильный режимный разрыв",wrong_persistence,Normal-biased regime persistence,909,0.013887977042187874,0.002584240746700027,0.016209701746225474,0.00027016169577042456,0.002587427933470006,0.31666666666666665,0
