phi_pi,phi_x,determinate,stable_root_count,roots_outside_unit_circle_count,infinite_root_count,spectral_radius
2.4000000000000004,0.48,True,3,2,1,0.7999999999999998
2.45,0.48,True,3,2,1,0.8
2.5,0.48,True,3,2,1,0.7999999999999999
0.5,0.52,False,4,1,1,
0.55,0.52,False,4,1,1,
0.6,0.52,False,4,1,1,
0.65,0.52,False,4,1,1,
0.7,0.52,False,4,1,1,
0.75,0.52,False,4,1,1,
0.8,0.52,False,4,1,1,
0.8500000000000001,0.52,False,4,1,1,
0.9,0.52,False,4,1,1,
0.95,0.52,True,3,2,1,0.8
1.0,0.52,True,3,2,1,0.8000000000000003
1.05,0.52,True,3,2,1,0.8000000000000002
1.1,0.52,True,3,2,1,0.8000000000000002
1.15,0.52,True,3,2,1,0.8
1.2000000000000002,0.52,True,3,2,1,0.8000000000000003
1.25,0.52,True,3,2,1,0.7999999999999999
1.3,0.52,True,3,2,1,0.7999999999999998
1.35,0.52,True,3,2,1,0.8
1.4,0.52,True,3,2,1,0.8000000000000002
1.4500000000000002,0.52,True,3,2,1,0.8
1.5,0.52,True,3,2,1,0.8
1.55,0.52,True,3,2,1,0.7999999999999999
1.6,0.52,True,3,2,1,0.8000000000000002
1.6500000000000001,0.52,True,3,2,1,0.8
1.7000000000000002,0.52,True,3,2,1,0.8
1.75,0.52,True,3,2,1,0.8
1.8,0.52,True,3,2,1,0.8000000000000002
1.85,0.52,True,3,2,1,0.8
1.9000000000000001,0.52,True,3,2,1,0.7999999999999999
1.9500000000000002,0.52,True,3,2,1,0.8000000000000002
2.0,0.52,True,3,2,1,0.8
2.05,0.52,True,3,2,1,0.8
2.1,0.52,True,3,2,1,0.8000000000000002
2.1500000000000004,0.52,True,3,2,1,0.8000000000000004
2.2,0.52,True,3,2,1,0.8000000000000002
2.25,0.52,True,3,2,1,0.7999999999999998
2.3,0.52,True,3,2,1,0.7999999999999998
2.35,0.52,True,3,2,1,0.8000000000000002
2.4000000000000004,0.52,True,3,2,1,0.8
2.45,0.52,True,3,2,1,0.8000000000000002
2.5,0.52,True,3,2,1,0.8000000000000002
0.5,0.56,False,4,1,1,
0.55,0.56,False,4,1,1,
0.6,0.56,False,4,1,1,
0.65,0.56,False,4,1,1,
0.7,0.56,False,4,1,1,
0.75,0.56,False,4,1,1,
0.8,0.56,False,4,1,1,
0.8500000000000001,0.56,False,4,1,1,
0.9,0.56,False,4,1,1,
0.95,0.56,True,3,2,1,0.8000000000000004
1.0,0.56,True,3,2,1,0.7999999999999999
1.05,0.56,True,3,2,1,0.8000000000000003
1.1,0.56,True,3,2,1,0.7999999999999998
1.15,0.56,True,3,2,1,0.8000000000000003
1.2000000000000002,0.56,True,3,2,1,0.7999999999999997
1.25,0.56,True,3,2,1,0.7999999999999999
1.3,0.56,True,3,2,1,0.8000000000000002
1.35,0.56,True,3,2,1,0.7999999999999998
1.4,0.56,True,3,2,1,0.7999999999999998
1.4500000000000002,0.56,True,3,2,1,0.8
1.5,0.56,True,3,2,1,0.8
1.55,0.56,True,3,2,1,0.7999999999999998
1.6,0.56,True,3,2,1,0.8000000000000002
1.6500000000000001,0.56,True,3,2,1,0.8
1.7000000000000002,0.56,True,3,2,1,0.7999999999999999
1.75,0.56,True,3,2,1,0.7999999999999997
1.8,0.56,True,3,2,1,0.8
1.85,0.56,True,3,2,1,0.7999999999999998
1.9000000000000001,0.56,True,3,2,1,0.8000000000000003
1.9500000000000002,0.56,True,3,2,1,0.7999999999999999
2.0,0.56,True,3,2,1,0.8
2.05,0.56,True,3,2,1,0.8
2.1,0.56,True,3,2,1,0.7999999999999999
2.1500000000000004,0.56,True,3,2,1,0.8
2.2,0.56,True,3,2,1,0.7999999999999999
2.25,0.56,True,3,2,1,0.7999999999999997
2.3,0.56,True,3,2,1,0.8000000000000003
2.35,0.56,True,3,2,1,0.7999999999999997
2.4000000000000004,0.56,True,3,2,1,0.8
2.45,0.56,True,3,2,1,0.8000000000000003
2.5,0.56,True,3,2,1,0.8
0.5,0.6,False,4,1,1,
0.55,0.6,False,4,1,1,
0.6,0.6,False,4,1,1,
0.65,0.6,False,4,1,1,
0.7,0.6,False,4,1,1,
0.75,0.6,False,4,1,1,
0.8,0.6,False,4,1,1,
0.8500000000000001,0.6,False,4,1,1,
0.9,0.6,False,4,1,1,
0.95,0.6,True,3,2,1,0.7999999999999999
1.0,0.6,True,3,2,1,0.7999999999999999
1.05,0.6,True,3,2,1,0.8
1.1,0.6,True,3,2,1,0.8000000000000002
1.15,0.6,True,3,2,1,0.8000000000000002
1.2000000000000002,0.6,True,3,2,1,0.8
1.25,0.6,True,3,2,1,0.8000000000000004
1.3,0.6,True,3,2,1,0.7999999999999999
1.35,0.6,True,3,2,1,0.8
1.4,0.6,True,3,2,1,0.8
1.4500000000000002,0.6,True,3,2,1,0.8000000000000002
1.5,0.6,True,3,2,1,0.8
1.55,0.6,True,3,2,1,0.7999999999999998
1.6,0.6,True,3,2,1,0.7999999999999997
1.6500000000000001,0.6,True,3,2,1,0.8
1.7000000000000002,0.6,True,3,2,1,0.7999999999999999
1.75,0.6,True,3,2,1,0.8
1.8,0.6,True,3,2,1,0.8
1.85,0.6,True,3,2,1,0.8000000000000002
1.9000000000000001,0.6,True,3,2,1,0.7999999999999998
1.9500000000000002,0.6,True,3,2,1,0.8000000000000003
2.0,0.6,True,3,2,1,0.7999999999999998
2.05,0.6,True,3,2,1,0.8000000000000002
2.1,0.6,True,3,2,1,0.8000000000000002
2.1500000000000004,0.6,True,3,2,1,0.7999999999999999
2.2,0.6,True,3,2,1,0.8000000000000002
2.25,0.6,True,3,2,1,0.8000000000000002
2.3,0.6,True,3,2,1,0.8
2.35,0.6,True,3,2,1,0.8000000000000003
2.4000000000000004,0.6,True,3,2,1,0.8000000000000002
2.45,0.6,True,3,2,1,0.8
2.5,0.6,True,3,2,1,0.8000000000000003
0.5,0.64,False,4,1,1,
0.55,0.64,False,4,1,1,
0.6,0.64,False,4,1,1,
0.65,0.64,False,4,1,1,
0.7,0.64,False,4,1,1,
0.75,0.64,False,4,1,1,
0.8,0.64,False,4,1,1,
0.8500000000000001,0.64,False,4,1,1,
0.9,0.64,False,4,1,1,
0.95,0.64,True,3,2,1,0.8000000000000003
1.0,0.64,True,3,2,1,0.8
1.05,0.64,True,3,2,1,0.8
1.1,0.64,True,3,2,1,0.8
1.15,0.64,True,3,2,1,0.8
1.2000000000000002,0.64,True,3,2,1,0.7999999999999999
1.25,0.64,True,3,2,1,0.8
1.3,0.64,True,3,2,1,0.7999999999999999
1.35,0.64,True,3,2,1,0.8
1.4,0.64,True,3,2,1,0.8
1.4500000000000002,0.64,True,3,2,1,0.7999999999999999
1.5,0.64,True,3,2,1,0.8000000000000003
1.55,0.64,True,3,2,1,0.8
1.6,0.64,True,3,2,1,0.8000000000000004
1.6500000000000001,0.64,True,3,2,1,0.7999999999999999
1.7000000000000002,0.64,True,3,2,1,0.7999999999999999
1.75,0.64,True,3,2,1,0.8
1.8,0.64,True,3,2,1,0.7999999999999998
1.85,0.64,True,3,2,1,0.7999999999999999
1.9000000000000001,0.64,True,3,2,1,0.8
1.9500000000000002,0.64,True,3,2,1,0.7999999999999999
2.0,0.64,True,3,2,1,0.7999999999999999
2.05,0.64,True,3,2,1,0.8
2.1,0.64,True,3,2,1,0.8
2.1500000000000004,0.64,True,3,2,1,0.8
2.2,0.64,True,3,2,1,0.8000000000000004
2.25,0.64,True,3,2,1,0.8
2.3,0.64,True,3,2,1,0.8000000000000002
2.35,0.64,True,3,2,1,0.8
2.4000000000000004,0.64,True,3,2,1,0.8
2.45,0.64,True,3,2,1,0.8000000000000002
2.5,0.64,True,3,2,1,0.7999999999999999
0.5,0.68,False,4,1,1,
0.55,0.68,False,4,1,1,
0.6,0.68,False,4,1,1,
0.65,0.68,False,4,1,1,
0.7,0.68,False,4,1,1,
0.75,0.68,False,4,1,1,
0.8,0.68,False,4,1,1,
0.8500000000000001,0.68,False,4,1,1,
0.9,0.68,False,4,1,1,
0.95,0.68,True,3,2,1,0.7999999999999999
1.0,0.68,True,3,2,1,0.7999999999999998
1.05,0.68,True,3,2,1,0.8000000000000002
1.1,0.68,True,3,2,1,0.8
1.15,0.68,True,3,2,1,0.8
1.2000000000000002,0.68,True,3,2,1,0.8
1.25,0.68,True,3,2,1,0.8
1.3,0.68,True,3,2,1,0.8
1.35,0.68,True,3,2,1,0.7999999999999999
1.4,0.68,True,3,2,1,0.7999999999999998
1.4500000000000002,0.68,True,3,2,1,0.8000000000000002
1.5,0.68,True,3,2,1,0.8
1.55,0.68,True,3,2,1,0.7999999999999998
1.6,0.68,True,3,2,1,0.8
1.6500000000000001,0.68,True,3,2,1,0.8000000000000003
1.7000000000000002,0.68,True,3,2,1,0.8
1.75,0.68,True,3,2,1,0.8
1.8,0.68,True,3,2,1,0.7999999999999999
1.85,0.68,True,3,2,1,0.7999999999999998
1.9000000000000001,0.68,True,3,2,1,0.8000000000000002
1.9500000000000002,0.68,True,3,2,1,0.8
2.0,0.68,True,3,2,1,0.8000000000000002
2.05,0.68,True,3,2,1,0.8000000000000002
2.1,0.68,True,3,2,1,0.8
2.1500000000000004,0.68,True,3,2,1,0.8
2.2,0.68,True,3,2,1,0.8
2.25,0.68,True,3,2,1,0.8
2.3,0.68,True,3,2,1,0.8
2.35,0.68,True,3,2,1,0.8000000000000002
2.4000000000000004,0.68,True,3,2,1,0.7999999999999999
2.45,0.68,True,3,2,1,0.7999999999999999
2.5,0.68,True,3,2,1,0.8000000000000003
0.5,0.72,False,4,1,1,
0.55,0.72,False,4,1,1,
0.6,0.72,False,4,1,1,
0.65,0.72,False,4,1,1,
0.7,0.72,False,4,1,1,
0.75,0.72,False,4,1,1,
0.8,0.72,False,4,1,1,
0.8500000000000001,0.72,False,4,1,1,
0.9,0.72,False,4,1,1,
0.95,0.72,True,3,2,1,0.7999999999999996
1.0,0.72,True,3,2,1,0.8000000000000003
1.05,0.72,True,3,2,1,0.8000000000000002
1.1,0.72,True,3,2,1,0.8000000000000002
1.15,0.72,True,3,2,1,0.8000000000000002
1.2000000000000002,0.72,True,3,2,1,0.8
1.25,0.72,True,3,2,1,0.8
1.3,0.72,True,3,2,1,0.8
1.35,0.72,True,3,2,1,0.8000000000000003
1.4,0.72,True,3,2,1,0.8
1.4500000000000002,0.72,True,3,2,1,0.8000000000000002
1.5,0.72,True,3,2,1,0.8
1.55,0.72,True,3,2,1,0.7999999999999999
1.6,0.72,True,3,2,1,0.8
1.6500000000000001,0.72,True,3,2,1,0.8000000000000004
1.7000000000000002,0.72,True,3,2,1,0.8000000000000003
1.75,0.72,True,3,2,1,0.7999999999999999
1.8,0.72,True,3,2,1,0.7999999999999999
1.85,0.72,True,3,2,1,0.8000000000000003
1.9000000000000001,0.72,True,3,2,1,0.7999999999999999
1.9500000000000002,0.72,True,3,2,1,0.7999999999999999
2.0,0.72,True,3,2,1,0.7999999999999999
2.05,0.72,True,3,2,1,0.8000000000000003
2.1,0.72,True,3,2,1,0.8
2.1500000000000004,0.72,True,3,2,1,0.7999999999999999
2.2,0.72,True,3,2,1,0.8
2.25,0.72,True,3,2,1,0.8
2.3,0.72,True,3,2,1,0.8000000000000002
2.35,0.72,True,3,2,1,0.8000000000000002
2.4000000000000004,0.72,True,3,2,1,0.7999999999999999
2.45,0.72,True,3,2,1,0.8
2.5,0.72,True,3,2,1,0.8000000000000003
0.5,0.76,False,4,1,1,
0.55,0.76,False,4,1,1,
0.6,0.76,False,4,1,1,
0.65,0.76,False,4,1,1,
0.7,0.76,False,4,1,1,
0.75,0.76,False,4,1,1,
0.8,0.76,False,4,1,1,
0.8500000000000001,0.76,False,4,1,1,
0.9,0.76,False,4,1,1,
0.95,0.76,True,3,2,1,0.7999999999999999
1.0,0.76,True,3,2,1,0.8
1.05,0.76,True,3,2,1,0.8000000000000002
1.1,0.76,True,3,2,1,0.8000000000000003
1.15,0.76,True,3,2,1,0.8000000000000004
1.2000000000000002,0.76,True,3,2,1,0.8000000000000003
1.25,0.76,True,3,2,1,0.8
1.3,0.76,True,3,2,1,0.8000000000000002
1.35,0.76,True,3,2,1,0.7999999999999999
1.4,0.76,True,3,2,1,0.7999999999999997
1.4500000000000002,0.76,True,3,2,1,0.8000000000000004
1.5,0.76,True,3,2,1,0.7999999999999999
1.55,0.76,True,3,2,1,0.8
1.6,0.76,True,3,2,1,0.7999999999999999
1.6500000000000001,0.76,True,3,2,1,0.8000000000000003
1.7000000000000002,0.76,True,3,2,1,0.8
1.75,0.76,True,3,2,1,0.7999999999999998
1.8,0.76,True,3,2,1,0.7999999999999999
1.85,0.76,True,3,2,1,0.8
1.9000000000000001,0.76,True,3,2,1,0.8
1.9500000000000002,0.76,True,3,2,1,0.8000000000000004
2.0,0.76,True,3,2,1,0.8000000000000003
2.05,0.76,True,3,2,1,0.8000000000000002
2.1,0.76,True,3,2,1,0.8
2.1500000000000004,0.76,True,3,2,1,0.8000000000000002
2.2,0.76,True,3,2,1,0.7999999999999998
2.25,0.76,True,3,2,1,0.8000000000000002
2.3,0.76,True,3,2,1,0.7999999999999997
2.35,0.76,True,3,2,1,0.8
2.4000000000000004,0.76,True,3,2,1,0.8000000000000002
2.45,0.76,True,3,2,1,0.7999999999999999
2.5,0.76,True,3,2,1,0.8000000000000002
0.5,0.8,False,4,1,1,
0.55,0.8,False,4,1,1,
0.6,0.8,False,4,1,1,
0.65,0.8,False,4,1,1,
0.7,0.8,False,4,1,1,
0.75,0.8,False,4,1,1,
0.8,0.8,False,4,1,1,
0.8500000000000001,0.8,False,4,1,1,
0.9,0.8,False,4,1,1,
0.95,0.8,True,3,2,1,0.8000000000000002
1.0,0.8,True,3,2,1,0.8000000000000003
1.05,0.8,True,3,2,1,0.8
1.1,0.8,True,3,2,1,0.8000000000000002
1.15,0.8,True,3,2,1,0.7999999999999999
1.2000000000000002,0.8,True,3,2,1,0.8000000000000002
1.25,0.8,True,3,2,1,0.7999999999999997
1.3,0.8,True,3,2,1,0.8
1.35,0.8,True,3,2,1,0.7999999999999999
1.4,0.8,True,3,2,1,0.8
1.4500000000000002,0.8,True,3,2,1,0.8000000000000002
1.5,0.8,True,3,2,1,0.8
1.55,0.8,True,3,2,1,0.7999999999999999
1.6,0.8,True,3,2,1,0.8
1.6500000000000001,0.8,True,3,2,1,0.8000000000000002
1.7000000000000002,0.8,True,3,2,1,0.8
1.75,0.8,True,3,2,1,0.8000000000000002
1.8,0.8,True,3,2,1,0.7999999999999999
1.85,0.8,True,3,2,1,0.8000000000000003
1.9000000000000001,0.8,True,3,2,1,0.8000000000000002
1.9500000000000002,0.8,True,3,2,1,0.8
2.0,0.8,True,3,2,1,0.8
2.05,0.8,True,3,2,1,0.8000000000000002
2.1,0.8,True,3,2,1,0.8000000000000003
2.1500000000000004,0.8,True,3,2,1,0.7999999999999998
2.2,0.8,True,3,2,1,0.8000000000000003
2.25,0.8,True,3,2,1,0.7999999999999997
2.3,0.8,True,3,2,1,0.7999999999999999
2.35,0.8,True,3,2,1,0.8000000000000003
2.4000000000000004,0.8,True,3,2,1,0.7999999999999999
2.45,0.8,True,3,2,1,0.8000000000000002
2.5,0.8,True,3,2,1,0.8000000000000003
0.5,0.84,False,4,1,1,
0.55,0.84,False,4,1,1,
0.6,0.84,False,4,1,1,
0.65,0.84,False,4,1,1,
0.7,0.84,False,4,1,1,
0.75,0.84,False,4,1,1,
0.8,0.84,False,4,1,1,
0.8500000000000001,0.84,False,4,1,1,
0.9,0.84,False,4,1,1,
0.95,0.84,True,3,2,1,0.8000000000000002
1.0,0.84,True,3,2,1,0.8
1.05,0.84,True,3,2,1,0.8000000000000002
1.1,0.84,True,3,2,1,0.7999999999999999
1.15,0.84,True,3,2,1,0.8
1.2000000000000002,0.84,True,3,2,1,0.8000000000000003
1.25,0.84,True,3,2,1,0.7999999999999999
1.3,0.84,True,3,2,1,0.7999999999999998
1.35,0.84,True,3,2,1,0.8
1.4,0.84,True,3,2,1,0.8000000000000002
1.4500000000000002,0.84,True,3,2,1,0.8
1.5,0.84,True,3,2,1,0.7999999999999999
1.55,0.84,True,3,2,1,0.8
1.6,0.84,True,3,2,1,0.8000000000000003
1.6500000000000001,0.84,True,3,2,1,0.7999999999999999
1.7000000000000002,0.84,True,3,2,1,0.8000000000000002
1.75,0.84,True,3,2,1,0.7999999999999999
1.8,0.84,True,3,2,1,0.7999999999999999
1.85,0.84,True,3,2,1,0.7999999999999999
1.9000000000000001,0.84,True,3,2,1,0.7999999999999998
1.9500000000000002,0.84,True,3,2,1,0.8
2.0,0.84,True,3,2,1,0.8
2.05,0.84,True,3,2,1,0.7999999999999998
2.1,0.84,True,3,2,1,0.7999999999999999
2.1500000000000004,0.84,True,3,2,1,0.8000000000000002
2.2,0.84,True,3,2,1,0.8
2.25,0.84,True,3,2,1,0.8
2.3,0.84,True,3,2,1,0.7999999999999998
2.35,0.84,True,3,2,1,0.8
2.4000000000000004,0.84,True,3,2,1,0.7999999999999999
2.45,0.84,True,3,2,1,0.8000000000000002
2.5,0.84,True,3,2,1,0.8000000000000003
0.5,0.88,False,4,1,1,
0.55,0.88,False,4,1,1,
0.6,0.88,False,4,1,1,
0.65,0.88,False,4,1,1,
0.7,0.88,False,4,1,1,
0.75,0.88,False,4,1,1,
0.8,0.88,False,4,1,1,
0.8500000000000001,0.88,False,4,1,1,
0.9,0.88,False,4,1,1,
0.95,0.88,True,3,2,1,0.7999999999999999
1.0,0.88,True,3,2,1,0.8
1.05,0.88,True,3,2,1,0.8000000000000002
1.1,0.88,True,3,2,1,0.8000000000000002
1.15,0.88,True,3,2,1,0.8000000000000002
1.2000000000000002,0.88,True,3,2,1,0.7999999999999999
1.25,0.88,True,3,2,1,0.8000000000000002
1.3,0.88,True,3,2,1,0.8000000000000002
1.35,0.88,True,3,2,1,0.8000000000000002
1.4,0.88,True,3,2,1,0.7999999999999999
1.4500000000000002,0.88,True,3,2,1,0.8
1.5,0.88,True,3,2,1,0.8000000000000004
1.55,0.88,True,3,2,1,0.8000000000000003
1.6,0.88,True,3,2,1,0.8000000000000003
1.6500000000000001,0.88,True,3,2,1,0.8
1.7000000000000002,0.88,True,3,2,1,0.8000000000000005
1.75,0.88,True,3,2,1,0.8
1.8,0.88,True,3,2,1,0.8
1.85,0.88,True,3,2,1,0.8000000000000002
1.9000000000000001,0.88,True,3,2,1,0.8000000000000002
1.9500000000000002,0.88,True,3,2,1,0.7999999999999998
2.0,0.88,True,3,2,1,0.8
2.05,0.88,True,3,2,1,0.8
2.1,0.88,True,3,2,1,0.8
2.1500000000000004,0.88,True,3,2,1,0.8
2.2,0.88,True,3,2,1,0.8
2.25,0.88,True,3,2,1,0.7999999999999999
2.3,0.88,True,3,2,1,0.7999999999999999
2.35,0.88,True,3,2,1,0.8
2.4000000000000004,0.88,True,3,2,1,0.7999999999999999
2.45,0.88,True,3,2,1,0.7999999999999999
2.5,0.88,True,3,2,1,0.8
0.5,0.92,False,4,1,1,
0.55,0.92,False,4,1,1,
0.6,0.92,False,4,1,1,
0.65,0.92,False,4,1,1,
0.7,0.92,False,4,1,1,
0.75,0.92,False,4,1,1,
0.8,0.92,False,4,1,1,
0.8500000000000001,0.92,False,4,1,1,
0.9,0.92,False,4,1,1,
0.95,0.92,True,3,2,1,0.7999999999999999
1.0,0.92,True,3,2,1,0.8000000000000003
1.05,0.92,True,3,2,1,0.8
1.1,0.92,True,3,2,1,0.8000000000000004
1.15,0.92,True,3,2,1,0.8
1.2000000000000002,0.92,True,3,2,1,0.8
1.25,0.92,True,3,2,1,0.8000000000000002
1.3,0.92,True,3,2,1,0.8000000000000002
1.35,0.92,True,3,2,1,0.7999999999999999
1.4,0.92,True,3,2,1,0.7999999999999998
1.4500000000000002,0.92,True,3,2,1,0.8000000000000002
1.5,0.92,True,3,2,1,0.7999999999999998
1.55,0.92,True,3,2,1,0.7999999999999998
1.6,0.92,True,3,2,1,0.7999999999999999
1.6500000000000001,0.92,True,3,2,1,0.8000000000000003
1.7000000000000002,0.92,True,3,2,1,0.7999999999999999
1.75,0.92,True,3,2,1,0.8000000000000003
1.8,0.92,True,3,2,1,0.7999999999999999
1.85,0.92,True,3,2,1,0.8
1.9000000000000001,0.92,True,3,2,1,0.8000000000000002
1.9500000000000002,0.92,True,3,2,1,0.8
2.0,0.92,True,3,2,1,0.7999999999999999
2.05,0.92,True,3,2,1,0.8000000000000003
2.1,0.92,True,3,2,1,0.8000000000000002
2.1500000000000004,0.92,True,3,2,1,0.8
2.2,0.92,True,3,2,1,0.8000000000000003
2.25,0.92,True,3,2,1,0.8
2.3,0.92,True,3,2,1,0.8
2.35,0.92,True,3,2,1,0.8
2.4000000000000004,0.92,True,3,2,1,0.8
2.45,0.92,True,3,2,1,0.7999999999999998
2.5,0.92,True,3,2,1,0.8
0.5,0.96,False,4,1,1,
0.55,0.96,False,4,1,1,
0.6,0.96,False,4,1,1,
0.65,0.96,False,4,1,1,
0.7,0.96,False,4,1,1,
0.75,0.96,False,4,1,1,
0.8,0.96,False,4,1,1,
0.8500000000000001,0.96,False,4,1,1,
0.9,0.96,False,4,1,1,
0.95,0.96,True,3,2,1,0.8000000000000003
1.0,0.96,True,3,2,1,0.7999999999999999
1.05,0.96,True,3,2,1,0.8000000000000002
1.1,0.96,True,3,2,1,0.8000000000000002
1.15,0.96,True,3,2,1,0.8000000000000002
1.2000000000000002,0.96,True,3,2,1,0.8000000000000004
1.25,0.96,True,3,2,1,0.8
1.3,0.96,True,3,2,1,0.8000000000000002
1.35,0.96,True,3,2,1,0.8
1.4,0.96,True,3,2,1,0.7999999999999999
1.4500000000000002,0.96,True,3,2,1,0.7999999999999998
1.5,0.96,True,3,2,1,0.8
1.55,0.96,True,3,2,1,0.7999999999999999
1.6,0.96,True,3,2,1,0.8
1.6500000000000001,0.96,True,3,2,1,0.8000000000000002
1.7000000000000002,0.96,True,3,2,1,0.8
1.75,0.96,True,3,2,1,0.8000000000000002
1.8,0.96,True,3,2,1,0.7999999999999998
1.85,0.96,True,3,2,1,0.8000000000000004
1.9000000000000001,0.96,True,3,2,1,0.7999999999999997
1.9500000000000002,0.96,True,3,2,1,0.8000000000000002
2.0,0.96,True,3,2,1,0.8000000000000002
2.05,0.96,True,3,2,1,0.7999999999999999
2.1,0.96,True,3,2,1,0.8000000000000002
2.1500000000000004,0.96,True,3,2,1,0.8000000000000002
2.2,0.96,True,3,2,1,0.7999999999999998
2.25,0.96,True,3,2,1,0.7999999999999999
2.3,0.96,True,3,2,1,0.8
2.35,0.96,True,3,2,1,0.8000000000000003
2.4000000000000004,0.96,True,3,2,1,0.7999999999999999
2.45,0.96,True,3,2,1,0.8
2.5,0.96,True,3,2,1,0.7999999999999999
0.5,1.0,False,4,1,1,
0.55,1.0,False,4,1,1,
0.6,1.0,False,4,1,1,
0.65,1.0,False,4,1,1,
0.7,1.0,False,4,1,1,
0.75,1.0,False,4,1,1,
0.8,1.0,False,4,1,1,
0.8500000000000001,1.0,False,4,1,1,
0.9,1.0,True,3,1,1,0.8
0.95,1.0,True,3,2,1,0.8000000000000004
1.0,1.0,True,3,2,1,0.8000000000000003
1.05,1.0,True,3,2,1,0.7999999999999999
1.1,1.0,True,3,2,1,0.7999999999999999
1.15,1.0,True,3,2,1,0.7999999999999999
1.2000000000000002,1.0,True,3,2,1,0.8
1.25,1.0,True,3,2,1,0.7999999999999998
1.3,1.0,True,3,2,1,0.8000000000000002
1.35,1.0,True,3,2,1,0.7999999999999999
1.4,1.0,True,3,2,1,0.8000000000000005
1.4500000000000002,1.0,True,3,2,1,0.8
1.5,1.0,True,3,2,1,0.7999999999999998
1.55,1.0,True,3,2,1,0.8000000000000002
1.6,1.0,True,3,2,1,0.8000000000000002
1.6500000000000001,1.0,True,3,2,1,0.7999999999999999
1.7000000000000002,1.0,True,3,2,1,0.7999999999999999
1.75,1.0,True,3,2,1,0.8000000000000002
1.8,1.0,True,3,2,1,0.8
1.85,1.0,True,3,2,1,0.8000000000000003
1.9000000000000001,1.0,True,3,2,1,0.8
1.9500000000000002,1.0,True,3,2,1,0.8000000000000002
2.0,1.0,True,3,2,1,0.8000000000000002
2.05,1.0,True,3,2,1,0.7999999999999998
2.1,1.0,True,3,2,1,0.8
2.1500000000000004,1.0,True,3,2,1,0.8
2.2,1.0,True,3,2,1,0.7999999999999999
2.25,1.0,True,3,2,1,0.7999999999999999
2.3,1.0,True,3,2,1,0.8
2.35,1.0,True,3,2,1,0.7999999999999998
2.4000000000000004,1.0,True,3,2,1,0.8
2.45,1.0,True,3,2,1,0.8
2.5,1.0,True,3,2,1,0.7999999999999999
